Date,Closing Price
1985-08-13,4.828
1985-08-14,4.8517
1985-08-15,4.8752
1985-08-16,4.7653
1985-08-19,4.7889
1985-08-20,4.8048
1985-08-21,4.8124
1985-08-22,4.7653
1985-08-23,4.7811
1985-08-26,4.8048
1985-08-27,4.8124
1985-08-28,4.8124
1985-08-29,4.8752
1985-08-30,4.9539
1985-09-03,4.899
1985-09-04,4.8752
1985-09-05,4.899
1985-09-06,4.9302
1985-09-09,4.9226
1985-09-10,4.9065
1985-09-11,4.899
1985-09-12,4.8597
1985-09-13,4.8048
1985-09-16,4.7653
1985-09-17,4.6947
1985-09-18,4.6712
1985-09-19,4.7103
1985-09-20,4.6712
1985-09-23,4.7338
1985-09-24,4.6712
1985-09-25,4.6005
1985-09-26,4.6947
1985-09-30,4.8752
1985-10-01,4.9772
1985-10-02,4.9302
1985-10-03,4.9226
1985-10-04,4.8597
1985-10-07,4.8828
1985-10-08,4.9065
1985-10-09,4.9302
1985-10-10,4.9302
1985-10-11,4.9772
1985-10-14,4.9931
1985-10-15,4.9931
1985-10-16,5.0717
1985-10-17,5.0477
1985-10-18,4.9458
1985-10-21,4.9931
1985-10-22,5.0477
1985-10-23,5.0637
1985-10-24,5.0165
1985-10-25,5.0244
1985-10-28,5.0872
1985-10-29,5.095
1985-10-30,5.0717
1985-10-31,5.1655
1985-11-01,5.2128
1985-11-04,5.205
1985-11-05,5.0244
1985-11-06,4.9458
1985-11-07,4.9539
1985-11-08,4.9772
1985-11-11,5.0717
1985-11-12,5.0717
1985-11-13,5.0008
1985-11-14,5.0872
1985-11-15,5.0165
1985-11-18,5.0008
1985-11-19,4.9772
1985-11-20,4.9772
1985-11-21,5.0165
1985-11-22,4.9694
1985-11-25,4.9694
1985-11-26,5.0165
1985-11-27,5.0717
1985-11-29,5.0165
1985-12-02,4.9226
1985-12-03,4.9458
1985-12-04,5.1108
1985-12-05,5.0477
1985-12-06,5.0008
1985-12-09,4.899
1985-12-10,4.6868
1985-12-11,4.6947
1985-12-12,4.8517
1985-12-13,4.9539
1985-12-16,5.0717
1985-12-17,5.0637
1985-12-18,5.0872
1985-12-19,5.095
1985-12-20,5.1189
1985-12-23,5.0165
1985-12-24,4.9772
1985-12-26,5.0165
1985-12-27,5.0637
1985-12-30,5.1108
1985-12-31,5.1816
1986-01-02,5.1189
1986-01-03,5.1655
1986-01-06,5.205
1986-01-07,5.2521
1986-01-08,5.0477
1986-01-09,5.0244
1986-01-10,5.0717
1986-01-13,5.1108
1986-01-14,5.1108
1986-01-15,5.0637
1986-01-16,4.9539
1986-01-17,4.9065
1986-01-20,4.8828
1986-01-21,4.7185
1986-01-22,4.6868
1986-01-23,4.7185
1986-01-24,4.7811
1986-01-27,4.8124
1986-01-28,4.8048
1986-01-29,4.8124
1986-01-30,4.7889
1986-01-31,4.8597
1986-02-03,4.8597
1986-02-04,4.6162
1986-02-05,4.5767
1986-02-06,4.6476
1986-02-07,4.6947
1986-02-10,4.7103
1986-02-11,4.7419
1986-02-12,4.7419
1986-02-13,4.828
1986-02-14,4.8752
1986-02-18,4.8828
1986-02-19,4.8048
1986-02-20,4.8752
1986-02-21,4.9458
1986-02-24,5.0244
1986-02-25,5.1189
1986-02-26,5.0717
1986-02-27,4.9226
1986-02-28,4.9065
1986-03-03,4.9694
1986-03-04,4.8752
1986-03-05,4.9302
1986-03-06,4.9065
1986-03-07,4.9065
1986-03-10,4.9226
1986-03-11,5.1189
1986-03-12,5.2286
1986-03-13,5.0872
1986-03-14,5.1655
1986-03-17,5.2363
1986-03-18,5.2128
1986-03-19,5.1894
1986-03-20,5.2286
1986-03-21,5.158
1986-03-24,5.1655
1986-03-25,5.1816
1986-03-26,5.2992
1986-03-27,5.2834
1986-03-31,5.2363
1986-04-01,5.2128
1986-04-02,5.2834
1986-04-03,5.2521
1986-04-04,5.1894
1986-04-07,5.158
1986-04-08,5.2286
1986-04-09,5.1894
1986-04-10,5.2363
1986-04-11,5.2128
1986-04-14,5.2363
1986-04-15,5.354
1986-04-16,5.3467
1986-04-17,5.4402
1986-04-18,5.3776
1986-04-21,5.5114
1986-04-22,5.3776
1986-04-23,5.417
1986-04-24,5.4717
1986-04-25,5.3776
1986-04-28,5.4483
1986-04-29,5.4011
1986-04-30,5.323
1986-05-01,5.323
1986-05-02,5.4483
1986-05-05,5.5818
1986-05-06,5.6133
1986-05-07,5.4248
1986-05-08,5.5114
1986-05-09,5.5114
1986-05-12,5.5818
1986-05-13,5.5345
1986-05-14,5.5818
1986-05-15,5.4717
1986-05-16,5.3933
1986-05-19,5.4483
1986-05-20,5.464
1986-05-21,5.464
1986-05-22,5.5345
1986-05-23,5.5114
1986-05-27,5.5584
1986-05-28,5.5584
1986-05-29,5.5818
1986-05-30,5.629
1986-06-02,5.6133
1986-06-03,5.676
1986-06-04,5.6054
1986-06-05,5.6367
1986-06-06,5.6526
1986-06-09,5.5114
1986-06-10,5.5426
1986-06-11,5.5662
1986-06-12,5.6054
1986-06-13,5.676
1986-06-16,5.6602
1986-06-17,5.629
1986-06-18,5.6841
1986-06-19,5.6841
1986-06-20,5.7309
1986-06-23,5.6841
1986-06-24,5.7309
1986-06-25,5.7309
1986-06-26,5.7074
1986-06-27,5.7466
1986-06-30,5.7231
1986-07-01,5.7543
1986-07-02,5.7702
1986-07-03,5.7074
1986-07-07,5.6133
1986-07-08,5.6367
1986-07-09,5.6526
1986-07-10,5.5895
1986-07-11,5.5584
1986-07-14,5.4717
1986-07-15,5.417
1986-07-16,5.4953
1986-07-17,5.5345
1986-07-18,5.6367
1986-07-21,5.676
1986-07-22,5.6602
1986-07-23,5.6133
1986-07-24,5.6054
1986-07-25,5.6367
1986-07-28,5.5584
1986-07-29,5.5818
1986-07-30,5.7466
1986-07-31,5.7074
1986-08-01,5.6841
1986-08-04,5.8017
1986-08-05,6.0449
1986-08-06,6.0214
1986-08-07,5.8956
1986-08-08,5.888
1986-08-11,5.9193
1986-08-12,5.9508
1986-08-13,6.0214
1986-08-14,6.0214
1986-08-15,6.1315
1986-08-18,6.1862
1986-08-19,6.1078
1986-08-20,6.1628
1986-08-21,6.1315
1986-08-22,6.1628
1986-08-25,6.1392
1986-08-26,6.3904
1986-08-27,6.5161
1986-08-28,6.4847
1986-08-29,6.469
1986-09-02,6.3747
1986-09-03,6.4847
1986-09-04,6.6494
1986-09-05,6.6101
1986-09-08,6.5787
1986-09-09,6.5161
1986-09-10,6.5633
1986-09-11,6.2334
1986-09-12,6.2019
1986-09-15,6.3669
1986-09-16,6.3272
1986-09-17,6.2568
1986-09-18,6.3041
1986-09-19,6.2257
1986-09-22,6.2491
1986-09-23,6.2568
1986-09-24,6.2727
1986-09-25,6.1315
1986-09-26,6.1783
1986-09-29,6.2334
1986-09-30,6.3198
1986-10-01,6.3747
1986-10-02,6.3512
1986-10-03,6.3512
1986-10-06,6.2805
1986-10-07,6.3272
1986-10-08,6.4137
1986-10-09,6.2961
1986-10-10,6.2334
1986-10-13,6.2805
1986-10-14,6.2099
1986-10-15,6.2961
1986-10-16,6.4218
1986-10-17,6.3983
1986-10-20,6.2727
1986-10-21,6.2568
1986-10-22,6.2334
1986-10-23,6.2334
1986-10-24,6.2334
1986-10-27,6.2568
1986-10-28,6.2334
1986-10-29,6.1783
1986-10-30,6.3512
1986-10-31,6.3904
1986-11-03,6.5161
1986-11-04,6.5787
1986-11-05,6.5161
1986-11-06,6.469
1986-11-07,6.469
1986-11-10,6.5081
1986-11-11,6.5787
1986-11-12,6.5396
1986-11-13,6.4847
1986-11-14,6.5161
1986-11-17,6.4924
1986-11-18,6.3272
1986-11-19,6.3272
1986-11-20,6.4454
1986-11-21,6.5787
1986-11-24,6.5552
1986-11-25,6.5081
1986-11-26,6.5081
1986-11-28,6.5081
1986-12-01,6.4924
1986-12-02,6.6261
1986-12-03,6.5161
1986-12-04,6.4611
1986-12-05,6.5081
1986-12-08,6.5552
1986-12-09,6.5396
1986-12-10,6.6261
1986-12-11,6.5552
1986-12-12,6.7042
1986-12-15,6.7674
1986-12-16,6.8221
1986-12-17,6.728
1986-12-18,6.7203
1986-12-19,6.838
1986-12-22,6.8459
1986-12-23,6.9087
1986-12-24,6.9556
1986-12-26,6.9087
1986-12-29,6.838
1986-12-30,6.7439
1986-12-31,6.5869
1987-01-02,6.7674
1987-01-05,6.9322
1987-01-06,6.9087
1987-01-07,6.8929
1987-01-08,6.8929
1987-01-09,6.9165
1987-01-12,7.0576
1987-01-13,7.0811
1987-01-14,7.1676
1987-01-15,7.2227
1987-01-16,7.3326
1987-01-19,7.3874
1987-01-20,7.4425
1987-01-21,7.3639
1987-01-22,7.513
1987-01-23,7.4425
1987-01-26,7.5756
1987-01-27,7.6778
1987-01-28,7.6936
1987-01-29,7.7015
1987-01-30,7.7719
1987-02-02,7.8664
1987-02-03,7.8427
1987-02-04,7.89
1987-02-05,7.9528
1987-02-06,7.9056
1987-02-09,7.8664
1987-02-10,7.8582
1987-02-11,7.819
1987-02-12,7.5839
1987-02-13,7.6072
1987-02-17,7.7487
1987-02-18,7.7957
1987-02-19,7.6463
1987-02-20,7.6463
1987-02-23,7.513
1987-02-24,7.3639
1987-02-25,7.2931
1987-02-26,7.3166
1987-02-27,7.3639
1987-03-02,7.3874
1987-03-03,7.5288
1987-03-04,7.6309
1987-03-05,7.6309
1987-03-06,7.6544
1987-03-09,7.6072
1987-03-10,7.7251
1987-03-11,7.7487
1987-03-12,7.819
1987-03-13,7.7643
1987-03-16,7.7175
1987-03-17,7.9291
1987-03-18,8.0234
1987-03-19,7.9765
1987-03-20,8.0546
1987-03-23,8.2902
1987-03-24,8.2666
1987-03-25,8.2118
1987-03-26,8.2666
1987-03-27,8.1491
1987-03-30,7.937
1987-03-31,8.0546
1987-04-01,8.3142
1987-04-02,8.337
1987-04-03,8.4483
1987-04-06,8.4483
1987-04-07,8.3754
1987-04-08,8.3065
1987-04-09,8.337
1987-04-10,8.4706
1987-04-13,8.4082
1987-04-14,8.331
1987-04-15,8.4002
1987-04-16,8.3142
1987-04-20,8.2348
1987-04-21,8.4483
1987-04-22,8.2196
1987-04-23,8.337
1987-04-24,8.1252
1987-04-27,8.0312
1987-04-28,7.937
1987-04-29,7.9839
1987-04-30,8.1411
1987-05-01,8.0546
1987-05-04,8.1175
1987-05-05,8.3615
1987-05-06,8.3142
1987-05-07,8.1643
1987-05-08,8.1411
1987-05-11,8.3142
1987-05-12,8.4553
1987-05-13,8.4784
1987-05-14,8.4553
1987-05-15,8.1886
1987-05-18,8.3065
1987-05-19,8.1723
1987-05-20,8.2118
1987-05-21,8.1964
1987-05-22,8.1491
1987-05-26,8.2579
1987-05-27,8.2196
1987-05-28,8.2196
1987-05-29,8.1723
1987-06-01,8.1964
1987-06-02,8.1964
1987-06-03,8.2902
1987-06-04,8.3142
1987-06-05,8.1964
1987-06-08,8.2196
1987-06-09,8.1643
1987-06-10,8.2118
1987-06-11,8.2825
1987-06-12,8.4002
1987-06-15,8.4002
1987-06-16,8.4082
1987-06-17,8.4322
1987-06-18,8.4483
1987-06-19,8.4706
1987-06-22,8.6126
1987-06-23,8.5737
1987-06-24,8.5425
1987-06-25,8.6126
1987-06-26,8.5962
1987-06-29,8.8005
1987-06-30,8.7609
1987-07-01,8.667
1987-07-02,8.7144
1987-07-06,8.7775
1987-07-07,8.9111
1987-07-08,8.9111
1987-07-09,8.8625
1987-07-10,8.8402
1987-07-13,8.8088
1987-07-14,8.8328
1987-07-15,8.8328
1987-07-16,8.9028
1987-07-17,8.9558
1987-07-20,8.9269
1987-07-21,8.8328
1987-07-22,8.6825
1987-07-23,8.738
1987-07-24,8.7306
1987-07-27,8.644
1987-07-28,8.644
1987-07-29,8.644
1987-07-30,8.7775
1987-07-31,8.8402
1987-08-03,9.1627
1987-08-04,9.1242
1987-08-05,9.0737
1987-08-06,9.0908
1987-08-07,8.9558
1987-08-10,9.2329
1987-08-11,9.4208
1987-08-12,9.3026
1987-08-13,9.1847
1987-08-14,9.1367
1987-08-17,9.1925
1987-08-18,9.1627
1987-08-19,9.2087
1987-08-20,9.3499
1987-08-21,9.3026
1987-08-24,9.1925
1987-08-25,9.2329
1987-08-26,9.1925
1987-08-27,9.2087
1987-08-28,9.2087
1987-08-31,9.3587
1987-09-01,9.1627
1987-09-02,9.0993
1987-09-03,9.1703
1987-09-04,9.1166
1987-09-08,9.1166
1987-09-09,9.0209
1987-09-10,8.9494
1987-09-11,8.9964
1987-09-14,8.8328
1987-09-15,8.7839
1987-09-16,8.644
1987-09-17,8.5962
1987-09-18,8.644
1987-09-21,8.6907
1987-09-22,9.2087
1987-09-23,9.1627
1987-09-24,8.9964
1987-09-25,9.1367
1987-09-28,9.3263
1987-09-29,9.2561
1987-09-30,9.1367
1987-10-01,9.3263
1987-10-02,9.3499
1987-10-05,9.3499
1987-10-06,9.0442
1987-10-07,8.9494
1987-10-08,8.8328
1987-10-09,9.0209
1987-10-12,8.9728
1987-10-13,9.2329
1987-10-14,8.8542
1987-10-15,8.7839
1987-10-16,8.2196
1987-10-19,6.2961
1987-10-20,7.4189
1987-10-21,8.2196
1987-10-22,8.1723
1987-10-23,8.4322
1987-10-26,7.7251
1987-10-27,8.0781
1987-10-28,7.6544
1987-10-29,7.7487
1987-10-30,8.0076
1987-11-02,8.1964
1987-11-03,8.1723
1987-11-04,8.0076
1987-11-05,7.8427
1987-11-06,7.7487
1987-11-09,7.5605
1987-11-10,7.4425
1987-11-11,7.4896
1987-11-12,7.7251
1987-11-13,7.6309
1987-11-16,7.7487
1987-11-17,7.6072
1987-11-18,7.7957
1987-11-19,7.3952
1987-11-20,7.5605
1987-11-23,7.4661
1987-11-24,7.5839
1987-11-25,7.3561
1987-11-27,7.3561
1987-11-30,6.9087
1987-12-01,6.9556
1987-12-02,7.0971
1987-12-03,6.7674
1987-12-04,6.8143
1987-12-07,7.0736
1987-12-08,7.4896
1987-12-09,7.4189
1987-12-10,7.1438
1987-12-11,7.3718
1987-12-14,7.4896
1987-12-15,7.3718
1987-12-16,7.5367
1987-12-17,7.3091
1987-12-18,7.513
1987-12-21,7.4189
1987-12-22,7.4896
1987-12-23,7.5839
1987-12-24,7.5839
1987-12-28,7.2621
1987-12-29,7.2146
1987-12-30,7.3091
1987-12-31,7.1676
1988-01-04,7.6072
1988-01-05,7.6544
1988-01-06,7.5839
1988-01-07,7.7251
1988-01-08,7.1438
1988-01-11,7.2856
1988-01-12,7.3952
1988-01-13,7.3561
1988-01-14,7.2856
1988-01-15,7.6778
1988-01-18,7.6544
1988-01-19,7.4896
1988-01-20,7.2386
1988-01-21,7.2856
1988-01-22,7.4425
1988-01-25,7.6544
1988-01-26,7.5605
1988-01-27,7.4661
1988-01-28,7.7251
1988-01-29,7.89
1988-02-01,7.7015
1988-02-02,7.7719
1988-02-03,7.7251
1988-02-04,7.7015
1988-02-05,7.4896
1988-02-08,7.513
1988-02-09,7.7015
1988-02-10,7.7487
1988-02-11,7.5605
1988-02-12,7.6072
1988-02-16,7.7957
1988-02-17,7.9136
1988-02-18,7.89
1988-02-19,8.0312
1988-02-22,8.1491
1988-02-23,8.0546
1988-02-24,7.937
1988-02-25,7.819
1988-02-26,7.7487
1988-02-29,8.0076
1988-03-01,8.0076
1988-03-02,8.0076
1988-03-03,7.937
1988-03-04,7.8664
1988-03-07,7.9136
1988-03-08,7.9839
1988-03-09,7.8664
1988-03-10,7.819
1988-03-11,7.9136
1988-03-14,7.937
1988-03-15,7.9839
1988-03-16,8.1723
1988-03-17,8.2666
1988-03-18,8.2902
1988-03-21,8.2902
1988-03-22,8.1723
1988-03-23,8.2902
1988-03-24,8.0312
1988-03-25,7.819
1988-03-28,8.0076
1988-03-29,7.9605
1988-03-30,7.8427
1988-03-31,7.89
1988-04-04,7.7487
1988-04-05,7.89
1988-04-06,8.2666
1988-04-07,8.3615
1988-04-08,8.3833
1988-04-11,8.4082
1988-04-12,8.5255
1988-04-13,8.5498
1988-04-14,8.0781
1988-04-15,8.1964
1988-04-18,8.1491
1988-04-19,7.9136
1988-04-20,7.8664
1988-04-21,8.0312
1988-04-22,8.2666
1988-04-25,8.4082
1988-04-26,8.4553
1988-04-27,8.4082
1988-04-28,8.4553
1988-04-29,8.4322
1988-05-02,8.3833
1988-05-03,8.4784
1988-05-04,8.3142
1988-05-05,8.2428
1988-05-06,8.2902
1988-05-09,8.1964
1988-05-10,8.2902
1988-05-11,8.1964
1988-05-12,8.2666
1988-05-13,8.4553
1988-05-16,8.4553
1988-05-17,8.2666
1988-05-18,8.2196
1988-05-19,8.2902
1988-05-20,8.2902
1988-05-23,8.2428
1988-05-24,8.2428
1988-05-25,8.2666
1988-05-26,8.1964
1988-05-27,8.1491
1988-05-31,8.4553
1988-06-01,8.4784
1988-06-02,8.2902
1988-06-03,8.3142
1988-06-06,8.3142
1988-06-07,8.3142
1988-06-08,8.5962
1988-06-09,8.5255
1988-06-10,8.6197
1988-06-13,8.6197
1988-06-14,8.7839
1988-06-15,8.7609
1988-06-16,8.644
1988-06-17,8.8088
1988-06-20,8.6907
1988-06-21,8.738
1988-06-22,8.9028
1988-06-23,8.7609
1988-06-24,8.667
1988-06-27,8.4082
1988-06-28,8.6907
1988-06-29,8.5962
1988-06-30,8.5255
1988-07-01,8.3833
1988-07-05,8.6197
1988-07-06,8.3833
1988-07-07,8.4082
1988-07-08,8.3833
1988-07-11,8.4322
1988-07-12,8.3615
1988-07-13,8.4784
1988-07-14,8.5737
1988-07-15,8.7609
1988-07-18,8.6907
1988-07-19,8.5737
1988-07-20,8.667
1988-07-21,8.4784
1988-07-22,8.3615
1988-07-25,8.5255
1988-07-26,8.5962
1988-07-27,8.5737
1988-07-28,8.667
1988-07-29,8.9028
1988-08-01,8.7839
1988-08-02,8.8088
1988-08-03,8.9028
1988-08-04,8.8542
1988-08-05,8.8088
1988-08-08,8.8088
1988-08-09,8.6197
1988-08-10,8.5498
1988-08-11,8.6197
1988-08-12,8.7144
1988-08-15,8.5962
1988-08-16,8.5498
1988-08-17,8.667
1988-08-18,8.6197
1988-08-19,8.5962
1988-08-22,8.4784
1988-08-23,8.5015
1988-08-24,8.644
1988-08-25,8.5962
1988-08-26,8.6907
1988-08-29,8.7839
1988-08-30,8.7609
1988-08-31,8.738
1988-09-01,8.6197
1988-09-02,8.8088
1988-09-06,8.7609
1988-09-07,8.5962
1988-09-08,8.5737
1988-09-09,8.4784
1988-09-12,8.4322
1988-09-13,8.4322
1988-09-14,8.5015
1988-09-15,8.4553
1988-09-16,8.5962
1988-09-19,8.4553
1988-09-20,8.4784
1988-09-21,8.4553
1988-09-22,8.3615
1988-09-23,8.4322
1988-09-26,8.4082
1988-09-27,8.3142
1988-09-28,8.3615
1988-09-29,8.5015
1988-09-30,8.4082
1988-10-03,8.337
1988-10-04,8.2666
1988-10-05,8.3142
1988-10-06,8.337
1988-10-07,8.5498
1988-10-10,8.5498
1988-10-11,8.5737
1988-10-12,8.4553
1988-10-13,8.4553
1988-10-14,8.4784
1988-10-17,8.4784
1988-10-18,8.4784
1988-10-19,8.3833
1988-10-20,8.5498
1988-10-21,8.667
1988-10-24,8.5498
1988-10-25,8.5498
1988-10-26,8.5015
1988-10-27,8.337
1988-10-28,8.4082
1988-10-31,8.4082
1988-11-01,8.4553
1988-11-02,8.4784
1988-11-03,8.3833
1988-11-04,8.3833
1988-11-07,8.2428
1988-11-08,8.3142
1988-11-09,8.3142
1988-11-10,8.2902
1988-11-11,8.0312
1988-11-14,8.0546
1988-11-15,8.0546
1988-11-16,7.7015
1988-11-17,7.7957
1988-11-18,7.9136
1988-11-21,7.9136
1988-11-22,8.0076
1988-11-23,7.89
1988-11-25,7.89
1988-11-28,7.9839
1988-11-29,8.0781
1988-11-30,8.1252
1988-12-01,8.0781
1988-12-02,7.9605
1988-12-05,8.0546
1988-12-06,8.337
1988-12-07,8.337
1988-12-08,8.3142
1988-12-09,8.3833
1988-12-12,8.3833
1988-12-13,8.5737
1988-12-14,8.4553
1988-12-15,8.4553
1988-12-16,8.5498
1988-12-19,8.667
1988-12-20,8.5498
1988-12-21,8.5255
1988-12-22,8.4553
1988-12-23,8.4553
1988-12-27,8.4553
1988-12-28,8.4784
1988-12-29,8.4082
1988-12-30,8.2666
1989-01-03,8.1252
1989-01-04,8.2666
1989-01-05,8.337
1989-01-06,8.3615
1989-01-09,8.337
1989-01-10,8.2666
1989-01-11,8.3615
1989-01-12,8.3615
1989-01-13,8.3615
1989-01-16,8.4082
1989-01-17,8.4082
1989-01-18,8.4784
1989-01-19,8.4553
1989-01-20,8.4553
1989-01-23,8.4082
1989-01-24,8.5015
1989-01-25,8.4553
1989-01-26,8.5737
1989-01-27,8.6197
1989-01-30,8.644
1989-01-31,8.7144
1989-02-01,8.644
1989-02-02,8.6197
1989-02-03,8.644
1989-02-06,8.4784
1989-02-07,8.5737
1989-02-08,8.5015
1989-02-09,8.5255
1989-02-10,8.3615
1989-02-13,8.4322
1989-02-14,8.3142
1989-02-15,8.4553
1989-02-16,8.4322
1989-02-17,8.4082
1989-02-21,8.3615
1989-02-22,8.2428
1989-02-23,8.3142
1989-02-24,8.1491
1989-02-27,8.2196
1989-02-28,8.2428
1989-03-01,8.1723
1989-03-02,8.2902
1989-03-03,8.3142
1989-03-06,8.5498
1989-03-07,8.4322
1989-03-08,8.4082
1989-03-09,8.4553
1989-03-10,8.3615
1989-03-13,8.4322
1989-03-14,8.4553
1989-03-15,8.5498
1989-03-16,8.667
1989-03-17,8.4784
1989-03-20,8.3615
1989-03-21,8.3833
1989-03-22,8.4322
1989-03-23,8.3615
1989-03-27,8.3615
1989-03-28,8.2902
1989-03-29,8.1964
1989-03-30,8.1723
1989-03-31,8.2428
1989-04-03,8.1252
1989-04-04,8.1252
1989-04-05,8.1723
1989-04-06,8.0781
1989-04-07,8.0312
1989-04-10,7.89
1989-04-11,7.8427
1989-04-12,7.89
1989-04-13,7.89
1989-04-14,7.89
1989-04-17,7.9136
1989-04-18,8.1252
1989-04-19,8.1723
1989-04-20,8.2428
1989-04-21,8.3833
1989-04-24,8.3615
1989-04-25,8.2428
1989-04-26,8.1017
1989-04-27,8.1252
1989-04-28,8.1017
1989-05-01,8.0546
1989-05-02,7.9839
1989-05-03,7.9839
1989-05-04,7.9605
1989-05-05,7.937
1989-05-08,7.9605
1989-05-09,7.9136
1989-05-10,7.9136
1989-05-11,7.89
1989-05-12,8.1017
1989-05-15,8.0781
1989-05-16,8.0546
1989-05-17,8.0546
1989-05-18,8.1252
1989-05-19,8.2428
1989-05-22,8.3142
1989-05-23,8.1964
1989-05-24,8.2428
1989-05-25,8.1964
1989-05-26,8.2196
1989-05-30,8.0546
1989-05-31,8.1017
1989-06-01,8.1017
1989-06-02,8.1964
1989-06-05,8.1723
1989-06-06,8.2666
1989-06-07,8.3142
1989-06-08,8.2196
1989-06-09,8.2428
1989-06-12,8.3142
1989-06-13,8.337
1989-06-14,8.3615
1989-06-15,8.2196
1989-06-16,8.2902
1989-06-19,8.3615
1989-06-20,8.4082
1989-06-21,8.3833
1989-06-22,8.2666
1989-06-23,8.3833
1989-06-26,8.5015
1989-06-27,8.5962
1989-06-28,8.4784
1989-06-29,8.3615
1989-06-30,8.2666
1989-07-03,8.2666
1989-07-05,8.2902
1989-07-06,8.2666
1989-07-07,8.3142
1989-07-10,8.337
1989-07-11,8.337
1989-07-12,8.4553
1989-07-13,8.4553
1989-07-14,8.5737
1989-07-17,8.5737
1989-07-18,8.5015
1989-07-19,8.667
1989-07-20,8.5962
1989-07-21,8.7839
1989-07-24,8.4784
1989-07-25,8.2666
1989-07-26,8.3615
1989-07-27,8.4553
1989-07-28,8.4322
1989-07-31,8.5962
1989-08-01,8.4322
1989-08-02,8.4082
1989-08-03,8.4082
1989-08-04,8.5255
1989-08-07,8.644
1989-08-08,8.4322
1989-08-09,8.2902
1989-08-10,8.3142
1989-08-11,8.1964
1989-08-14,8.3142
1989-08-15,8.4784
1989-08-16,8.337
1989-08-17,8.2196
1989-08-18,8.2196
1989-08-21,8.1252
1989-08-22,8.1723
1989-08-23,8.2428
1989-08-24,8.3142
1989-08-25,8.2428
1989-08-28,8.2666
1989-08-29,8.2196
1989-08-30,8.2428
1989-08-31,8.2196
1989-09-01,8.2666
1989-09-05,8.2428
1989-09-06,8.2428
1989-09-07,8.3142
1989-09-08,8.337
1989-09-11,8.3833
1989-09-12,8.5255
1989-09-13,8.3615
1989-09-14,8.3833
1989-09-15,8.4322
1989-09-18,8.5255
1989-09-19,8.4784
1989-09-20,8.4553
1989-09-21,8.4553
1989-09-22,8.5255
1989-09-25,8.4082
1989-09-26,8.3615
1989-09-27,8.3833
1989-09-28,8.3833
1989-09-29,8.4082
1989-10-02,8.4784
1989-10-03,8.5015
1989-10-04,8.4322
1989-10-05,8.4082
1989-10-06,8.5255
1989-10-09,8.5737
1989-10-10,8.5962
1989-10-11,8.667
1989-10-12,8.7144
1989-10-13,8.3142
1989-10-16,8.5255
1989-10-17,8.5498
1989-10-18,8.5737
1989-10-19,8.5962
1989-10-20,8.667
1989-10-23,8.5962
1989-10-24,8.5498
1989-10-25,8.5498
1989-10-26,8.4322
1989-10-27,8.5962
1989-10-30,8.4784
1989-10-31,8.644
1989-11-01,8.5962
1989-11-02,8.644
1989-11-03,8.644
1989-11-06,8.667
1989-11-07,8.6197
1989-11-08,8.644
1989-11-09,8.4784
1989-11-10,8.4784
1989-11-13,8.5962
1989-11-14,8.6197
1989-11-15,8.5962
1989-11-16,8.5498
1989-11-17,8.6907
1989-11-20,8.5962
1989-11-21,8.5962
1989-11-22,8.6197
1989-11-24,8.6197
1989-11-27,8.8088
1989-11-28,8.9964
1989-11-29,8.8328
1989-11-30,8.8793
1989-12-01,9.0908
1989-12-04,9.0442
1989-12-05,8.9964
1989-12-06,9.0442
1989-12-07,9.1367
1989-12-08,9.2087
1989-12-11,9.3499
1989-12-12,9.632
1989-12-13,9.538
1989-12-14,9.3263
1989-12-15,9.4208
1989-12-18,9.4436
1989-12-19,9.4436
1989-12-20,9.515
1989-12-21,9.562
1989-12-22,9.515
1989-12-26,9.4208
1989-12-27,9.4911
1989-12-28,9.4208
1989-12-29,9.3959
1990-01-02,9.3959
1990-01-03,9.3026
1990-01-04,9.2087
1990-01-05,9.1627
1990-01-08,9.3026
1990-01-09,9.1166
1990-01-10,9.1627
1990-01-11,9.2087
1990-01-12,8.9728
1990-01-15,9.0908
1990-01-16,9.0442
1990-01-17,8.9028
1990-01-18,9.0209
1990-01-19,9.1367
1990-01-22,8.8328
1990-01-23,8.8542
1990-01-24,8.8328
1990-01-25,8.644
1990-01-26,8.7839
1990-01-29,8.8328
1990-01-30,8.8328
1990-01-31,8.8328
1990-02-01,8.8328
1990-02-02,8.9964
1990-02-05,9.0209
1990-02-06,8.8793
1990-02-07,9.0209
1990-02-08,9.0442
1990-02-09,9.068
1990-02-12,8.8542
1990-02-13,8.8793
1990-02-14,8.8328
1990-02-15,9.1166
1990-02-16,9.0209
1990-02-20,8.9028
1990-02-21,8.9494
1990-02-22,8.8542
1990-02-23,8.8542
1990-02-26,9.068
1990-02-27,9.0908
1990-02-28,8.8328
1990-03-01,8.738
1990-03-02,8.7839
1990-03-05,8.6907
1990-03-06,8.8542
1990-03-07,8.738
1990-03-08,8.7839
1990-03-09,8.7144
1990-03-12,8.738
1990-03-13,8.5737
1990-03-14,8.738
1990-03-15,8.8088
1990-03-16,8.9269
1990-03-19,8.9269
1990-03-20,8.7839
1990-03-21,8.6907
1990-03-22,8.644
1990-03-23,8.667
1990-03-26,8.5962
1990-03-27,8.7609
1990-03-28,8.6907
1990-03-29,8.667
1990-03-30,8.6907
1990-04-02,8.6907
1990-04-03,8.8542
1990-04-04,8.738
1990-04-05,8.6907
1990-04-06,8.667
